"","provincia","titulares","periodo"
"690","Buenos Aires",885,2020-08-01
"691","Buenos Aires",13,2020-08-01
"692","Buenos Aires",286,2020-08-01
"693","Buenos Aires",41,2020-08-01
"694","Buenos Aires",65,2020-08-01
"695","Buenos Aires",64,2020-08-01
"696","Buenos Aires",2501,2020-08-01
"697","Buenos Aires",274,2020-08-01
"698","Buenos Aires",536,2020-08-01
"699","Buenos Aires",922,2020-08-01
"700","Buenos Aires",260,2020-08-01
"701","Buenos Aires",205,2020-08-01
"702","Buenos Aires",67,2020-08-01
"703","Buenos Aires",20,2020-08-01
"704","Buenos Aires",122,2020-08-01
"705","Buenos Aires",51,2020-08-01
"706","Buenos Aires",75,2020-08-01
"707","Buenos Aires",2974,2020-08-01
"708","Buenos Aires",3856,2020-08-01
"709","Buenos Aires",9239,2020-08-01
"710","Buenos Aires",114,2020-08-01
"711","Buenos Aires",5397,2020-08-01
"712","Buenos Aires",22733,2020-08-01
"713","Buenos Aires",106,2020-08-01
"714","Buenos Aires",753,2020-08-01
"715","Buenos Aires",24,2020-08-01
"716","Buenos Aires",106,2020-08-01
"717","Buenos Aires",95,2020-08-01
"718","Buenos Aires",10,2020-08-01
"719","Buenos Aires",81,2020-08-01
"720","Buenos Aires",78,2020-08-01
"721","Buenos Aires",460,2020-08-01
"722","Buenos Aires",23,2020-08-01
"723","Buenos Aires",350,2020-08-01
"724","Buenos Aires",70,2020-08-01
"725","Buenos Aires",11162,2020-08-01
"726","Buenos Aires",2683,2020-08-01
"727","Buenos Aires",9931,2020-08-01
"728","Buenos Aires",175,2020-08-01
"729","Buenos Aires",35,2020-08-01
"730","Buenos Aires",59,2020-08-01
"731","Buenos Aires",40,2020-08-01
"732","Buenos Aires",3262,2020-08-01
"733","Buenos Aires",2305,2020-08-01
"734","Buenos Aires",12181,2020-08-01
"735","Buenos Aires",619,2020-08-01
"736","Buenos Aires",764,2020-08-01
"737","Buenos Aires",40249,2020-08-01
"738","Buenos Aires",22114,2020-08-01
"739","Buenos Aires",9654,2020-08-01
"740","Buenos Aires",24,2020-08-01
"741","Buenos Aires",66,2020-08-01
"742","Buenos Aires",152,2020-08-01
"743","Buenos Aires",187,2020-08-01
"744","Buenos Aires",119,2020-08-01
"745","Buenos Aires",534,2020-08-01
"746","Buenos Aires",17327,2020-08-01
"747","Buenos Aires",1571,2020-08-01
"748","Buenos Aires",73,2020-08-01
"749","Buenos Aires",43,2020-08-01
"750","Buenos Aires",5871,2020-08-01
"751","Buenos Aires",190,2020-08-01
"752","Buenos Aires",1938,2020-08-01
"753","Buenos Aires",829,2020-08-01
"754","Buenos Aires",6975,2020-08-01
"755","Buenos Aires",79,2020-08-01
"756","Buenos Aires",30,2020-08-01
"757","Buenos Aires",11706,2020-08-01
"758","Buenos Aires",3209,2020-08-01
"759","Buenos Aires",538,2020-08-01
"760","Buenos Aires",898,2020-08-01
"761","Buenos Aires",338,2020-08-01
"762","Buenos Aires",535,2020-08-01
"763","Buenos Aires",115,2020-08-01
"764","Buenos Aires",27,2020-08-01
"765","Buenos Aires",762,2020-08-01
"766","Buenos Aires",63,2020-08-01
"767","Buenos Aires",4987,2020-08-01
"768","Buenos Aires",165,2020-08-01
"769","Buenos Aires",5834,2020-08-01
"770","Buenos Aires",137,2020-08-01
"771","Buenos Aires",31,2020-08-01
"772","Buenos Aires",17133,2020-08-01
"773","Buenos Aires",232,2020-08-01
"774","Buenos Aires",94,2020-08-01
"775","Buenos Aires",293,2020-08-01
"776","Buenos Aires",123,2020-08-01
"777","Buenos Aires",119,2020-08-01
"778","Buenos Aires",170,2020-08-01
"779","Buenos Aires",43,2020-08-01
"780","Buenos Aires",24,2020-08-01
"781","Buenos Aires",153,2020-08-01
"782","Buenos Aires",271,2020-08-01
"783","Buenos Aires",78,2020-08-01
"784","Buenos Aires",31,2020-08-01
"785","Buenos Aires",2577,2020-08-01
"786","Buenos Aires",1718,2020-08-01
"787","Buenos Aires",6692,2020-08-01
"788","Buenos Aires",1580,2020-08-01
"789","Buenos Aires",709,2020-08-01
"790","Buenos Aires",3445,2020-08-01
"791","Buenos Aires",140,2020-08-01
"792","Buenos Aires",1407,2020-08-01
"793","Buenos Aires",14,2020-08-01
"794","Buenos Aires",5336,2020-08-01
"795","Buenos Aires",21,2020-08-01
"796","Buenos Aires",10,2020-08-01
"797","Buenos Aires",79,2020-08-01
"798","Buenos Aires",146,2020-08-01
"799","Buenos Aires",16,2020-08-01
"800","Buenos Aires",4108,2020-08-01
"801","Buenos Aires",874,2020-08-01
"802","Buenos Aires",167,2020-08-01
"803","Buenos Aires",1660,2020-08-01
"804","Buenos Aires",1368,2020-08-01
"805","Buenos Aires",283,2020-09-01
"806","Buenos Aires",154,2020-09-01
"807","Buenos Aires",291,2020-09-01
"808","Buenos Aires",220,2020-09-01
"809","Buenos Aires",114,2020-09-01
"810","Buenos Aires",14841,2020-09-01
"811","Buenos Aires",138,2020-09-01
"812","Buenos Aires",9980,2020-09-01
"813","Buenos Aires",178,2020-09-01
"814","Buenos Aires",353,2020-09-01
"815","Buenos Aires",1234,2020-09-01
"816","Buenos Aires",192,2020-09-01
"817","Buenos Aires",505,2020-09-01
"818","Buenos Aires",80,2020-09-01
"819","Buenos Aires",11360,2020-09-01
"820","Buenos Aires",3417,2020-09-01
"821","Buenos Aires",121,2020-09-01
"822","Buenos Aires",300,2020-09-01
"823","Buenos Aires",517,2020-09-01
"824","Buenos Aires",898,2020-09-01
"825","Buenos Aires",13,2020-09-01
"826","Buenos Aires",287,2020-09-01
"827","Buenos Aires",41,2020-09-01
"828","Buenos Aires",66,2020-09-01
"829","Buenos Aires",62,2020-09-01
"830","Buenos Aires",2493,2020-09-01
"831","Buenos Aires",278,2020-09-01
"832","Buenos Aires",542,2020-09-01
"833","Buenos Aires",921,2020-09-01
"834","Buenos Aires",262,2020-09-01
"835","Buenos Aires",208,2020-09-01
"836","Buenos Aires",67,2020-09-01
"837","Buenos Aires",20,2020-09-01
"838","Buenos Aires",125,2020-09-01
"839","Buenos Aires",52,2020-09-01
"840","Buenos Aires",76,2020-09-01
"841","Buenos Aires",2971,2020-09-01
"842","Buenos Aires",3853,2020-09-01
"843","Buenos Aires",9276,2020-09-01
"844","Buenos Aires",114,2020-09-01
"845","Buenos Aires",5420,2020-09-01
"846","Buenos Aires",22784,2020-09-01
"847","Buenos Aires",107,2020-09-01
"848","Buenos Aires",750,2020-09-01
"849","Buenos Aires",24,2020-09-01
"850","Buenos Aires",106,2020-09-01
"851","Buenos Aires",94,2020-09-01
"852","Buenos Aires",10,2020-09-01
"853","Buenos Aires",81,2020-09-01
"854","Buenos Aires",81,2020-09-01
"855","Buenos Aires",460,2020-09-01
"856","Buenos Aires",23,2020-09-01
"857","Buenos Aires",350,2020-09-01
"858","Buenos Aires",70,2020-09-01
"859","Buenos Aires",11200,2020-09-01
"860","Buenos Aires",2692,2020-09-01
"861","Buenos Aires",10030,2020-09-01
"862","Buenos Aires",175,2020-09-01
"863","Buenos Aires",36,2020-09-01
"864","Buenos Aires",58,2020-09-01
"865","Buenos Aires",40,2020-09-01
"866","Buenos Aires",3280,2020-09-01
"867","Buenos Aires",2310,2020-09-01
"868","Buenos Aires",12276,2020-09-01
"869","Buenos Aires",624,2020-09-01
"870","Buenos Aires",791,2020-09-01
"871","Buenos Aires",40218,2020-09-01
"872","Buenos Aires",22150,2020-09-01
"873","Buenos Aires",9676,2020-09-01
"874","Buenos Aires",23,2020-09-01
"875","Buenos Aires",66,2020-09-01
"876","Buenos Aires",153,2020-09-01
"877","Buenos Aires",188,2020-09-01
"878","Buenos Aires",119,2020-09-01
"879","Buenos Aires",537,2020-09-01
"880","Buenos Aires",17386,2020-09-01
"881","Buenos Aires",1584,2020-09-01
"882","Buenos Aires",76,2020-09-01
"883","Buenos Aires",43,2020-09-01
"884","Buenos Aires",5903,2020-09-01
"885","Buenos Aires",191,2020-09-01
"886","Buenos Aires",1940,2020-09-01
"887","Buenos Aires",829,2020-09-01
"888","Buenos Aires",6968,2020-09-01
"889","Buenos Aires",79,2020-09-01
"890","Buenos Aires",32,2020-09-01
"891","Buenos Aires",11702,2020-09-01
"892","Buenos Aires",3216,2020-09-01
"893","Buenos Aires",537,2020-09-01
"894","Buenos Aires",900,2020-09-01
"895","Buenos Aires",343,2020-09-01
"896","Buenos Aires",533,2020-09-01
"897","Buenos Aires",115,2020-09-01
"898","Buenos Aires",27,2020-09-01
"899","Buenos Aires",787,2020-09-01
"900","Buenos Aires",65,2020-09-01
"901","Buenos Aires",5009,2020-09-01
"902","Buenos Aires",165,2020-09-01
"903","Buenos Aires",5834,2020-09-01
"904","Buenos Aires",136,2020-09-01
"905","Buenos Aires",31,2020-09-01
"906","Buenos Aires",17130,2020-09-01
"907","Buenos Aires",232,2020-09-01
"908","Buenos Aires",94,2020-09-01
"909","Buenos Aires",295,2020-09-01
"910","Buenos Aires",124,2020-09-01
"911","Buenos Aires",121,2020-09-01
"912","Buenos Aires",169,2020-09-01
"913","Buenos Aires",43,2020-09-01
"914","Buenos Aires",27,2020-09-01
"915","Buenos Aires",155,2020-09-01
"916","Buenos Aires",272,2020-09-01
"917","Buenos Aires",82,2020-09-01
"918","Buenos Aires",31,2020-09-01
"919","Buenos Aires",2595,2020-09-01
"920","Buenos Aires",1739,2020-09-01
"921","Buenos Aires",6703,2020-09-01
"922","Buenos Aires",1579,2020-09-01
"923","Buenos Aires",712,2020-09-01
"924","Buenos Aires",3444,2020-09-01
"925","Buenos Aires",140,2020-09-01
"926","Buenos Aires",1424,2020-09-01
"927","Buenos Aires",14,2020-09-01
"928","Buenos Aires",5380,2020-09-01
"929","Buenos Aires",21,2020-09-01
"930","Buenos Aires",10,2020-09-01
"931","Buenos Aires",82,2020-09-01
"932","Buenos Aires",191,2020-09-01
"933","Buenos Aires",16,2020-09-01
"934","Buenos Aires",4127,2020-09-01
"935","Buenos Aires",884,2020-09-01
"936","Buenos Aires",166,2020-09-01
"937","Buenos Aires",1661,2020-09-01
"938","Buenos Aires",1381,2020-09-01
"939","Buenos Aires",337,2020-10-01
"940","Buenos Aires",176,2020-10-01
"941","Buenos Aires",317,2020-10-01
"942","Buenos Aires",229,2020-10-01
"943","Buenos Aires",122,2020-10-01
"944","Buenos Aires",16857,2020-10-01
"945","Buenos Aires",159,2020-10-01
"946","Buenos Aires",10944,2020-10-01
"947","Buenos Aires",205,2020-10-01
"948","Buenos Aires",423,2020-10-01
"949","Buenos Aires",1467,2020-10-01
"950","Buenos Aires",249,2020-10-01
"951","Buenos Aires",586,2020-10-01
"952","Buenos Aires",105,2020-10-01
"953","Buenos Aires",12569,2020-10-01
"954","Buenos Aires",3635,2020-10-01
"955","Buenos Aires",134,2020-10-01
"956","Buenos Aires",350,2020-10-01
"957","Buenos Aires",633,2020-10-01
"958","Buenos Aires",1039,2020-10-01
"959","Buenos Aires",14,2020-10-01
"960","Buenos Aires",312,2020-10-01
"961","Buenos Aires",41,2020-10-01
"962","Buenos Aires",94,2020-10-01
"963","Buenos Aires",73,2020-10-01
"964","Buenos Aires",2946,2020-10-01
"965","Buenos Aires",316,2020-10-01
"966","Buenos Aires",592,2020-10-01
"967","Buenos Aires",1044,2020-10-01
"968","Buenos Aires",303,2020-10-01
"969","Buenos Aires",229,2020-10-01
"970","Buenos Aires",72,2020-10-01
"971","Buenos Aires",29,2020-10-01
"972","Buenos Aires",142,2020-10-01
"973","Buenos Aires",59,2020-10-01
"974","Buenos Aires",121,2020-10-01
"975","Buenos Aires",3229,2020-10-01
"976","Buenos Aires",4601,2020-10-01
"977","Buenos Aires",10207,2020-10-01
"978","Buenos Aires",167,2020-10-01
"979","Buenos Aires",6097,2020-10-01
"980","Buenos Aires",25839,2020-10-01
"981","Buenos Aires",119,2020-10-01
"982","Buenos Aires",832,2020-10-01
"983","Buenos Aires",28,2020-10-01
"984","Buenos Aires",122,2020-10-01
"985","Buenos Aires",93,2020-10-01
"986","Buenos Aires",18,2020-10-01
"987","Buenos Aires",106,2020-10-01
"988","Buenos Aires",90,2020-10-01
"989","Buenos Aires",461,2020-10-01
"990","Buenos Aires",26,2020-10-01
"991","Buenos Aires",349,2020-10-01
"992","Buenos Aires",71,2020-10-01
"993","Buenos Aires",12568,2020-10-01
"994","Buenos Aires",3226,2020-10-01
"995","Buenos Aires",10834,2020-10-01
"996","Buenos Aires",193,2020-10-01
"997","Buenos Aires",41,2020-10-01
"998","Buenos Aires",63,2020-10-01
"999","Buenos Aires",48,2020-10-01
"1000","Buenos Aires",3669,2020-10-01
"1001","Buenos Aires",2610,2020-10-01
"1002","Buenos Aires",14041,2020-10-01
"1003","Buenos Aires",792,2020-10-01
"1004","Buenos Aires",957,2020-10-01
"1005","Buenos Aires",44805,2020-10-01
"1006","Buenos Aires",24825,2020-10-01
"1007","Buenos Aires",10809,2020-10-01
"1008","Buenos Aires",23,2020-10-01
"1009","Buenos Aires",75,2020-10-01
"1010","Buenos Aires",184,2020-10-01
"1011","Buenos Aires",231,2020-10-01
"1012","Buenos Aires",125,2020-10-01
"1013","Buenos Aires",638,2020-10-01
"1014","Buenos Aires",19620,2020-10-01
"1015","Buenos Aires",1891,2020-10-01
"1016","Buenos Aires",82,2020-10-01
"1017","Buenos Aires",75,2020-10-01
"1018","Buenos Aires",6493,2020-10-01
"1019","Buenos Aires",211,2020-10-01
"1020","Buenos Aires",2166,2020-10-01
"1021","Buenos Aires",922,2020-10-01
"1022","Buenos Aires",8106,2020-10-01
"1023","Buenos Aires",83,2020-10-01
"1024","Buenos Aires",32,2020-10-01
"1025","Buenos Aires",13828,2020-10-01
"1026","Buenos Aires",3627,2020-10-01
"1027","Buenos Aires",582,2020-10-01
"1028","Buenos Aires",1022,2020-10-01
"1029","Buenos Aires",462,2020-10-01
"1030","Buenos Aires",610,2020-10-01
"1031","Buenos Aires",129,2020-10-01
"1032","Buenos Aires",28,2020-10-01
"1033","Buenos Aires",959,2020-10-01
"1034","Buenos Aires",64,2020-10-01
"1035","Buenos Aires",5849,2020-10-01
"1036","Buenos Aires",192,2020-10-01
"1037","Buenos Aires",6392,2020-10-01
"1038","Buenos Aires",146,2020-10-01
"1039","Buenos Aires",32,2020-10-01
"1040","Buenos Aires",19081,2020-10-01
"1041","Buenos Aires",279,2020-10-01
"1042","Buenos Aires",113,2020-10-01
"1043","Buenos Aires",294,2020-10-01
"1044","Buenos Aires",151,2020-10-01
"1045","Buenos Aires",156,2020-10-01
"1046","Buenos Aires",174,2020-10-01
"1047","Buenos Aires",84,2020-10-01
"1048","Buenos Aires",34,2020-10-01
"1049","Buenos Aires",165,2020-10-01
"1050","Buenos Aires",313,2020-10-01
"1051","Buenos Aires",105,2020-10-01
"1052","Buenos Aires",34,2020-10-01
"1053","Buenos Aires",2895,2020-10-01
"1054","Buenos Aires",2193,2020-10-01
"1055","Buenos Aires",7453,2020-10-01
"1056","Buenos Aires",1803,2020-10-01
"1057","Buenos Aires",858,2020-10-01
"1058","Buenos Aires",3777,2020-10-01
"1059","Buenos Aires",141,2020-10-01
"1060","Buenos Aires",1631,2020-10-01
"1061","Buenos Aires",38,2020-10-01
"1062","Buenos Aires",6045,2020-10-01
"1063","Buenos Aires",20,2020-10-01
"1064","Buenos Aires",14,2020-10-01
"1065","Buenos Aires",96,2020-10-01
"1066","Buenos Aires",219,2020-10-01
"1067","Buenos Aires",17,2020-10-01
"1068","Buenos Aires",4960,2020-10-01
"1069","Buenos Aires",1143,2020-10-01
"1070","Buenos Aires",191,2020-10-01
"1071","Buenos Aires",1818,2020-10-01
"1072","Buenos Aires",1462,2020-10-01
"1073","Buenos Aires",337,2020-11-01
"1074","Buenos Aires",176,2020-11-01
"1075","Buenos Aires",317,2020-11-01
"1076","Buenos Aires",227,2020-11-01
"1077","Buenos Aires",122,2020-11-01
"1078","Buenos Aires",16785,2020-11-01
"1079","Buenos Aires",158,2020-11-01
"1080","Buenos Aires",10894,2020-11-01
"1081","Buenos Aires",206,2020-11-01
"1082","Buenos Aires",420,2020-11-01
"1083","Buenos Aires",1458,2020-11-01
"1084","Buenos Aires",247,2020-11-01
"1085","Buenos Aires",585,2020-11-01
"1086","Buenos Aires",104,2020-11-01
"1087","Buenos Aires",12525,2020-11-01
"1088","Buenos Aires",3623,2020-11-01
"1089","Buenos Aires",132,2020-11-01
"1090","Buenos Aires",347,2020-11-01
"1091","Buenos Aires",629,2020-11-01
"1092","Buenos Aires",1030,2020-11-01
"1093","Buenos Aires",14,2020-11-01
"1094","Buenos Aires",310,2020-11-01
"1095","Buenos Aires",41,2020-11-01
"1096","Buenos Aires",93,2020-11-01
"1097","Buenos Aires",73,2020-11-01
"1098","Buenos Aires",2931,2020-11-01
"1099","Buenos Aires",316,2020-11-01
"1100","Buenos Aires",587,2020-11-01
"1101","Buenos Aires",1041,2020-11-01
"1102","Buenos Aires",302,2020-11-01
"1103","Buenos Aires",228,2020-11-01
"1104","Buenos Aires",70,2020-11-01
"1105","Buenos Aires",29,2020-11-01
"1106","Buenos Aires",142,2020-11-01
"1107","Buenos Aires",59,2020-11-01
"1108","Buenos Aires",120,2020-11-01
"1109","Buenos Aires",3218,2020-11-01
"1110","Buenos Aires",4592,2020-11-01
"1111","Buenos Aires",10177,2020-11-01
"1112","Buenos Aires",167,2020-11-01
"1113","Buenos Aires",6066,2020-11-01
"1114","Buenos Aires",25779,2020-11-01
"1115","Buenos Aires",119,2020-11-01
"1116","Buenos Aires",834,2020-11-01
"1117","Buenos Aires",27,2020-11-01
"1118","Buenos Aires",120,2020-11-01
"1119","Buenos Aires",91,2020-11-01
"1120","Buenos Aires",18,2020-11-01
"1121","Buenos Aires",106,2020-11-01
"1122","Buenos Aires",89,2020-11-01
"1123","Buenos Aires",461,2020-11-01
"1124","Buenos Aires",25,2020-11-01
"1125","Buenos Aires",350,2020-11-01
"1126","Buenos Aires",71,2020-11-01
"1127","Buenos Aires",12518,2020-11-01
"1128","Buenos Aires",3214,2020-11-01
"1129","Buenos Aires",10785,2020-11-01
"1130","Buenos Aires",193,2020-11-01
"1131","Buenos Aires",41,2020-11-01
"1132","Buenos Aires",63,2020-11-01
"1133","Buenos Aires",47,2020-11-01
"1134","Buenos Aires",3647,2020-11-01
"1135","Buenos Aires",2598,2020-11-01
"1136","Buenos Aires",14003,2020-11-01
"1137","Buenos Aires",789,2020-11-01
"1138","Buenos Aires",952,2020-11-01
"1139","Buenos Aires",44625,2020-11-01
"1140","Buenos Aires",24732,2020-11-01
"1141","Buenos Aires",10758,2020-11-01
"1142","Buenos Aires",23,2020-11-01
"1143","Buenos Aires",75,2020-11-01
"1144","Buenos Aires",183,2020-11-01
"1145","Buenos Aires",231,2020-11-01
"1146","Buenos Aires",125,2020-11-01
"1147","Buenos Aires",637,2020-11-01
"1148","Buenos Aires",19549,2020-11-01
"1149","Buenos Aires",1891,2020-11-01
"1150","Buenos Aires",83,2020-11-01
"1151","Buenos Aires",75,2020-11-01
"1152","Buenos Aires",6461,2020-11-01
"1153","Buenos Aires",210,2020-11-01
"1154","Buenos Aires",2151,2020-11-01
"1155","Buenos Aires",918,2020-11-01
"1156","Buenos Aires",8079,2020-11-01
"1157","Buenos Aires",82,2020-11-01
"1158","Buenos Aires",32,2020-11-01
"1159","Buenos Aires",13779,2020-11-01
"1160","Buenos Aires",3595,2020-11-01
"1161","Buenos Aires",577,2020-11-01
"1162","Buenos Aires",1015,2020-11-01
"1163","Buenos Aires",458,2020-11-01
"1164","Buenos Aires",611,2020-11-01
"1165","Buenos Aires",128,2020-11-01
"1166","Buenos Aires",28,2020-11-01
"1167","Buenos Aires",957,2020-11-01
"1168","Buenos Aires",63,2020-11-01
"1169","Buenos Aires",5822,2020-11-01
"1170","Buenos Aires",190,2020-11-01
"1171","Buenos Aires",6370,2020-11-01
"1172","Buenos Aires",145,2020-11-01
"1173","Buenos Aires",32,2020-11-01
"1174","Buenos Aires",19016,2020-11-01
"1175","Buenos Aires",278,2020-11-01
"1176","Buenos Aires",113,2020-11-01
"1177","Buenos Aires",293,2020-11-01
"1178","Buenos Aires",150,2020-11-01
"1179","Buenos Aires",156,2020-11-01
"1180","Buenos Aires",172,2020-11-01
"1181","Buenos Aires",84,2020-11-01
"1182","Buenos Aires",34,2020-11-01
"1183","Buenos Aires",164,2020-11-01
"1184","Buenos Aires",312,2020-11-01
"1185","Buenos Aires",104,2020-11-01
"1186","Buenos Aires",34,2020-11-01
"1187","Buenos Aires",2880,2020-11-01
"1188","Buenos Aires",2176,2020-11-01
"1189","Buenos Aires",7427,2020-11-01
"1190","Buenos Aires",1794,2020-11-01
"1191","Buenos Aires",858,2020-11-01
"1192","Buenos Aires",3763,2020-11-01
"1193","Buenos Aires",140,2020-11-01
"1194","Buenos Aires",1625,2020-11-01
"1195","Buenos Aires",38,2020-11-01
"1196","Buenos Aires",6008,2020-11-01
"1197","Buenos Aires",20,2020-11-01
"1198","Buenos Aires",14,2020-11-01
"1199","Buenos Aires",95,2020-11-01
"1200","Buenos Aires",217,2020-11-01
"1201","Buenos Aires",17,2020-11-01
"1202","Buenos Aires",4927,2020-11-01
"1203","Buenos Aires",1136,2020-11-01
"1204","Buenos Aires",189,2020-11-01
"1205","Buenos Aires",1810,2020-11-01
"1206","Buenos Aires",1456,2020-11-01
"1207","Buenos Aires",369,2020-12-01
"1208","Buenos Aires",207,2020-12-01
"1209","Buenos Aires",337,2020-12-01
"1210","Buenos Aires",239,2020-12-01
"1211","Buenos Aires",134,2020-12-01
"1212","Buenos Aires",19973,2020-12-01
"1213","Buenos Aires",184,2020-12-01
"1214","Buenos Aires",12175,2020-12-01
"1215","Buenos Aires",239,2020-12-01
"1216","Buenos Aires",463,2020-12-01
"1217","Buenos Aires",1719,2020-12-01
"1218","Buenos Aires",275,2020-12-01
"1219","Buenos Aires",647,2020-12-01
"1220","Buenos Aires",120,2020-12-01
"1221","Buenos Aires",15110,2020-12-01
"1222","Buenos Aires",3843,2020-12-01
"1223","Buenos Aires",146,2020-12-01
"1224","Buenos Aires",427,2020-12-01
"1225","Buenos Aires",804,2020-12-01
"1226","Buenos Aires",1222,2020-12-01
"1227","Buenos Aires",24,2020-12-01
"1228","Buenos Aires",349,2020-12-01
"1229","Buenos Aires",48,2020-12-01
"1230","Buenos Aires",115,2020-12-01
"1231","Buenos Aires",90,2020-12-01
"1232","Buenos Aires",3187,2020-12-01
"1233","Buenos Aires",377,2020-12-01
"1234","Buenos Aires",701,2020-12-01
"1235","Buenos Aires",1149,2020-12-01
"1236","Buenos Aires",330,2020-12-01
"1237","Buenos Aires",249,2020-12-01
"1238","Buenos Aires",94,2020-12-01
"1239","Buenos Aires",48,2020-12-01
"1240","Buenos Aires",184,2020-12-01
"1241","Buenos Aires",68,2020-12-01
"1242","Buenos Aires",143,2020-12-01
"1243","Buenos Aires",3386,2020-12-01
"1244","Buenos Aires",5296,2020-12-01
"1245","Buenos Aires",11116,2020-12-01
"1246","Buenos Aires",233,2020-12-01
"1247","Buenos Aires",6663,2020-12-01
"1248","Buenos Aires",27901,2020-12-01
"1249","Buenos Aires",125,2020-12-01
"1250","Buenos Aires",898,2020-12-01
"1251","Buenos Aires",28,2020-12-01
"1252","Buenos Aires",128,2020-12-01
"1253","Buenos Aires",101,2020-12-01
"1254","Buenos Aires",18,2020-12-01
"1255","Buenos Aires",128,2020-12-01
"1256","Buenos Aires",109,2020-12-01
"1257","Buenos Aires",493,2020-12-01
"1258","Buenos Aires",32,2020-12-01
"1259","Buenos Aires",365,2020-12-01
"1260","Buenos Aires",72,2020-12-01
"1261","Buenos Aires",13853,2020-12-01
"1262","Buenos Aires",3594,2020-12-01
"1263","Buenos Aires",11626,2020-12-01
"1264","Buenos Aires",208,2020-12-01
"1265","Buenos Aires",65,2020-12-01
"1266","Buenos Aires",72,2020-12-01
"1267","Buenos Aires",76,2020-12-01
"1268","Buenos Aires",4065,2020-12-01
"1269","Buenos Aires",2915,2020-12-01
"1270","Buenos Aires",15032,2020-12-01
"1271","Buenos Aires",912,2020-12-01
"1272","Buenos Aires",1072,2020-12-01
"1273","Buenos Aires",48767,2020-12-01
"1274","Buenos Aires",26997,2020-12-01
"1275","Buenos Aires",12167,2020-12-01
"1276","Buenos Aires",27,2020-12-01
"1277","Buenos Aires",108,2020-12-01
"1278","Buenos Aires",211,2020-12-01
"1279","Buenos Aires",283,2020-12-01
"1280","Buenos Aires",130,2020-12-01
"1281","Buenos Aires",700,2020-12-01
"1282","Buenos Aires",22477,2020-12-01
"1283","Buenos Aires",2121,2020-12-01
"1284","Buenos Aires",113,2020-12-01
"1285","Buenos Aires",87,2020-12-01
"1286","Buenos Aires",7033,2020-12-01
"1287","Buenos Aires",237,2020-12-01
"1288","Buenos Aires",2415,2020-12-01
"1289","Buenos Aires",1247,2020-12-01
"1290","Buenos Aires",9772,2020-12-01
"1291","Buenos Aires",99,2020-12-01
"1292","Buenos Aires",39,2020-12-01
"1293","Buenos Aires",15876,2020-12-01
"1294","Buenos Aires",4284,2020-12-01
"1295","Buenos Aires",656,2020-12-01
"1296","Buenos Aires",1101,2020-12-01
"1297","Buenos Aires",549,2020-12-01
"1298","Buenos Aires",646,2020-12-01
"1299","Buenos Aires",155,2020-12-01
"1300","Buenos Aires",31,2020-12-01
"1301","Buenos Aires",1169,2020-12-01
"1302","Buenos Aires",64,2020-12-01
"1303","Buenos Aires",6657,2020-12-01
"1304","Buenos Aires",208,2020-12-01
"1305","Buenos Aires",6848,2020-12-01
"1306","Buenos Aires",207,2020-12-01
"1307","Buenos Aires",37,2020-12-01
"1308","Buenos Aires",20459,2020-12-01
"1309","Buenos Aires",328,2020-12-01
"1310","Buenos Aires",121,2020-12-01
"1311","Buenos Aires",313,2020-12-01
"1312","Buenos Aires",172,2020-12-01
"1313","Buenos Aires",196,2020-12-01
"1314","Buenos Aires",186,2020-12-01
"1315","Buenos Aires",104,2020-12-01
"1316","Buenos Aires",38,2020-12-01
"1317","Buenos Aires",179,2020-12-01
"1318","Buenos Aires",366,2020-12-01
"1319","Buenos Aires",119,2020-12-01
"1320","Buenos Aires",38,2020-12-01
"1321","Buenos Aires",3192,2020-12-01
"1322","Buenos Aires",2657,2020-12-01
"1323","Buenos Aires",8504,2020-12-01
"1324","Buenos Aires",2044,2020-12-01
"1325","Buenos Aires",936,2020-12-01
"1326","Buenos Aires",4079,2020-12-01
"1327","Buenos Aires",154,2020-12-01
"1328","Buenos Aires",1752,2020-12-01
"1329","Buenos Aires",44,2020-12-01
"1330","Buenos Aires",6819,2020-12-01
"1331","Buenos Aires",22,2020-12-01
"1332","Buenos Aires",20,2020-12-01
"1333","Buenos Aires",134,2020-12-01
"1334","Buenos Aires",273,2020-12-01
"1335","Buenos Aires",23,2020-12-01
"1336","Buenos Aires",5560,2020-12-01
"1337","Buenos Aires",1366,2020-12-01
"1338","Buenos Aires",240,2020-12-01
"1339","Buenos Aires",1908,2020-12-01
"1340","Buenos Aires",1606,2020-12-01
"1341","Buenos Aires",394,2021-01-01
"1342","Buenos Aires",258,2021-01-01
"1343","Buenos Aires",343,2021-01-01
"1344","Buenos Aires",242,2021-01-01
"1345","Buenos Aires",142,2021-01-01
"1346","Buenos Aires",21405,2021-01-01
"1347","Buenos Aires",198,2021-01-01
"1348","Buenos Aires",13159,2021-01-01
"1349","Buenos Aires",268,2021-01-01
"1350","Buenos Aires",517,2021-01-01
"1351","Buenos Aires",1892,2021-01-01
"1352","Buenos Aires",309,2021-01-01
"1353","Buenos Aires",684,2021-01-01
"1354","Buenos Aires",134,2021-01-01
"1355","Buenos Aires",15988,2021-01-01
"1356","Buenos Aires",4072,2021-01-01
"1357","Buenos Aires",166,2021-01-01
"1358","Buenos Aires",486,2021-01-01
"1359","Buenos Aires",933,2021-01-01
